params_index, n_variables, n_total_environments, sparsity, sample_size, dag_density, reps, data_simulator, dag_simulator, Method, Soft, Number of environments, Rep, Number of possible DAGs, MEC size, MEC total edges, MEC unoriented edges, Precision, Recall
2, 4, 2, 1, None, 0.5, 20, None, er, PC (pool all), False, 2, 13, 2, 4, 3, 6, 1.0, 0.6666666666666666
2, 4, 2, 1, None, 0.5, 20, None, er, Min changes (oracle), False, 2, 13, 2, 4, 3, 6, 1.0, 0.6666666666666666
2, 4, 2, 1, None, 0.5, 20, None, er, PC (pool all), False, 1, 14, 4, 4, 3, 6, 0, 0.0
2, 4, 2, 1, None, 0.5, 20, None, er, Min changes (oracle), False, 1, 14, 4, 4, 3, 6, 0, 0.0
2, 4, 2, 1, None, 0.5, 20, None, er, PC (pool all), False, 2, 14, 2, 4, 3, 6, 1.0, 0.6666666666666666
2, 4, 2, 1, None, 0.5, 20, None, er, Min changes (oracle), False, 2, 14, 2, 4, 3, 6, 1.0, 0.6666666666666666
2, 4, 2, 1, None, 0.5, 20, None, er, PC (pool all), False, 1, 15, 4, 4, 3, 6, 0, 0.0
2, 4, 2, 1, None, 0.5, 20, None, er, Min changes (oracle), False, 1, 15, 4, 4, 3, 6, 0, 0.0
2, 4, 2, 1, None, 0.5, 20, None, er, PC (pool all), False, 2, 15, 2, 4, 3, 6, 1.0, 0.6666666666666666
2, 4, 2, 1, None, 0.5, 20, None, er, Min changes (oracle), False, 2, 15, 2, 4, 3, 6, 1.0, 0.6666666666666666
2, 4, 2, 1, None, 0.5, 20, None, er, PC (pool all), False, 1, 16, 2, 2, 5, 2, 1.0, 0.8
2, 4, 2, 1, None, 0.5, 20, None, er, Min changes (oracle), False, 1, 16, 2, 2, 5, 2, 1.0, 0.8
2, 4, 2, 1, None, 0.5, 20, None, er, PC (pool all), False, 2, 16, 1, 2, 5, 2, 1.0, 1.0
2, 4, 2, 1, None, 0.5, 20, None, er, Min changes (oracle), False, 2, 16, 1, 2, 5, 2, 1.0, 1.0
2, 4, 2, 1, None, 0.5, 20, None, er, PC (pool all), False, 1, 17, 2, 2, 1, 2, 0, 0.0
2, 4, 2, 1, None, 0.5, 20, None, er, Min changes (oracle), False, 1, 17, 2, 2, 1, 2, 0, 0.0
2, 4, 2, 1, None, 0.5, 20, None, er, PC (pool all), False, 2, 17, 2, 2, 1, 2, 0, 0.0
2, 4, 2, 1, None, 0.5, 20, None, er, Min changes (oracle), False, 2, 17, 2, 2, 1, 2, 0, 0.0
2, 4, 2, 1, None, 0.5, 20, None, er, PC (pool all), False, 1, 18, 10, 10, 5, 10, 0, 0.0
2, 4, 2, 1, None, 0.5, 20, None, er, Min changes (oracle), False, 1, 18, 10, 10, 5, 10, 0, 0.0
2, 4, 2, 1, None, 0.5, 20, None, er, PC (pool all), False, 2, 18, 3, 10, 5, 10, 1.0, 0.6
2, 4, 2, 1, None, 0.5, 20, None, er, Min changes (oracle), False, 2, 18, 3, 10, 5, 10, 1.0, 0.6
2, 4, 2, 1, None, 0.5, 20, None, er, PC (pool all), False, 1, 19, 2, 2, 1, 2, 0, 0.0
2, 4, 2, 1, None, 0.5, 20, None, er, Min changes (oracle), False, 1, 19, 2, 2, 1, 2, 0, 0.0
2, 4, 2, 1, None, 0.5, 20, None, er, PC (pool all), False, 2, 19, 1, 2, 1, 2, 1.0, 1.0
2, 4, 2, 1, None, 0.5, 20, None, er, Min changes (oracle), False, 2, 19, 1, 2, 1, 2, 1.0, 1.0
3, 4, 2, 1, None, 0.7, 20, None, er, PC (pool all), False, 1, 0, 8, 8, 4, 8, 0, 0.0
3, 4, 2, 1, None, 0.7, 20, None, er, Min changes (oracle), False, 1, 0, 8, 8, 4, 8, 0, 0.0
3, 4, 2, 1, None, 0.7, 20, None, er, PC (pool all), False, 2, 0, 1, 8, 4, 8, 1.0, 1.0
3, 4, 2, 1, None, 0.7, 20, None, er, Min changes (oracle), False, 2, 0, 1, 8, 4, 8, 1.0, 1.0
3, 4, 2, 1, None, 0.7, 20, None, er, PC (pool all), False, 1, 1, 8, 8, 4, 8, 0, 0.0
3, 4, 2, 1, None, 0.7, 20, None, er, Min changes (oracle), False, 1, 1, 8, 8, 4, 8, 0, 0.0
3, 4, 2, 1, None, 0.7, 20, None, er, PC (pool all), False, 2, 1, 2, 8, 4, 8, 1.0, 0.75
3, 4, 2, 1, None, 0.7, 20, None, er, Min changes (oracle), False, 2, 1, 2, 8, 4, 8, 1.0, 0.75
3, 4, 2, 1, None, 0.7, 20, None, er, PC (pool all), False, 1, 2, 4, 4, 2, 4, 0, 0.0
3, 4, 2, 1, None, 0.7, 20, None, er, Min changes (oracle), False, 1, 2, 4, 4, 2, 4, 0, 0.0
3, 4, 2, 1, None, 0.7, 20, None, er, PC (pool all), False, 2, 2, 1, 4, 2, 4, 1.0, 1.0
3, 4, 2, 1, None, 0.7, 20, None, er, Min changes (oracle), False, 2, 2, 1, 4, 2, 4, 1.0, 1.0
3, 4, 2, 1, None, 0.7, 20, None, er, PC (pool all), False, 1, 3, 24, 24, 6, 12, 0, 0.0
3, 4, 2, 1, None, 0.7, 20, None, er, Min changes (oracle), False, 1, 3, 24, 24, 6, 12, 0, 0.0
3, 4, 2, 1, None, 0.7, 20, None, er, PC (pool all), False, 2, 3, 1, 24, 6, 12, 1.0, 1.0
3, 4, 2, 1, None, 0.7, 20, None, er, Min changes (oracle), False, 2, 3, 1, 24, 6, 12, 1.0, 1.0
3, 4, 2, 1, None, 0.7, 20, None, er, PC (pool all), False, 1, 4, 24, 24, 6, 12, 0, 0.0
3, 4, 2, 1, None, 0.7, 20, None, er, Min changes (oracle), False, 1, 4, 24, 24, 6, 12, 0, 0.0
3, 4, 2, 1, None, 0.7, 20, None, er, PC (pool all), False, 2, 4, 1, 24, 6, 12, 1.0, 1.0
3, 4, 2, 1, None, 0.7, 20, None, er, Min changes (oracle), False, 2, 4, 1, 24, 6, 12, 1.0, 1.0
3, 4, 2, 1, None, 0.7, 20, None, er, PC (pool all), False, 1, 5, 2, 2, 1, 2, 0, 0.0
3, 4, 2, 1, None, 0.7, 20, None, er, Min changes (oracle), False, 1, 5, 2, 2, 1, 2, 0, 0.0
3, 4, 2, 1, None, 0.7, 20, None, er, PC (pool all), False, 2, 5, 1, 2, 1, 2, 1.0, 1.0
3, 4, 2, 1, None, 0.7, 20, None, er, Min changes (oracle), False, 2, 5, 1, 2, 1, 2, 1.0, 1.0
3, 4, 2, 1, None, 0.7, 20, None, er, PC (pool all), False, 1, 6, 8, 8, 4, 8, 0, 0.0
3, 4, 2, 1, None, 0.7, 20, None, er, Min changes (oracle), False, 1, 6, 8, 8, 4, 8, 0, 0.0
3, 4, 2, 1, None, 0.7, 20, None, er, PC (pool all), False, 2, 6, 4, 8, 4, 8, 1.0, 0.5
3, 4, 2, 1, None, 0.7, 20, None, er, Min changes (oracle), False, 2, 6, 4, 8, 4, 8, 1.0, 0.5
3, 4, 2, 1, None, 0.7, 20, None, er, PC (pool all), False, 1, 7, 24, 24, 6, 12, 0, 0.0
3, 4, 2, 1, None, 0.7, 20, None, er, Min changes (oracle), False, 1, 7, 24, 24, 6, 12, 0, 0.0
3, 4, 2, 1, None, 0.7, 20, None, er, PC (pool all), False, 2, 7, 4, 24, 6, 12, 1.0, 0.6666666666666666
3, 4, 2, 1, None, 0.7, 20, None, er, Min changes (oracle), False, 2, 7, 4, 24, 6, 12, 1.0, 0.6666666666666666
3, 4, 2, 1, None, 0.7, 20, None, er, PC (pool all), False, 1, 8, 8, 8, 4, 8, 0, 0.0
3, 4, 2, 1, None, 0.7, 20, None, er, Min changes (oracle), False, 1, 8, 8, 8, 4, 8, 0, 0.0
3, 4, 2, 1, None, 0.7, 20, None, er, PC (pool all), False, 2, 8, 6, 8, 4, 8, 1.0, 0.25
3, 4, 2, 1, None, 0.7, 20, None, er, Min changes (oracle), False, 2, 8, 6, 8, 4, 8, 1.0, 0.25
3, 4, 2, 1, None, 0.7, 20, None, er, PC (pool all), False, 1, 9, 3, 3, 5, 4, 1.0, 0.6
3, 4, 2, 1, None, 0.7, 20, None, er, Min changes (oracle), False, 1, 9, 3, 3, 5, 4, 1.0, 0.6
3, 4, 2, 1, None, 0.7, 20, None, er, PC (pool all), False, 2, 9, 2, 3, 5, 4, 1.0, 0.8
3, 4, 2, 1, None, 0.7, 20, None, er, Min changes (oracle), False, 2, 9, 2, 3, 5, 4, 1.0, 0.8
3, 4, 2, 1, None, 0.7, 20, None, er, PC (pool all), False, 1, 10, 2, 2, 4, 2, 1.0, 0.75
3, 4, 2, 1, None, 0.7, 20, None, er, Min changes (oracle), False, 1, 10, 2, 2, 4, 2, 1.0, 0.75
3, 4, 2, 1, None, 0.7, 20, None, er, PC (pool all), False, 2, 10, 1, 2, 4, 2, 1.0, 1.0
3, 4, 2, 1, None, 0.7, 20, None, er, Min changes (oracle), False, 2, 10, 1, 2, 4, 2, 1.0, 1.0
3, 4, 2, 1, None, 0.7, 20, None, er, PC (pool all), False, 1, 11, 10, 10, 5, 10, 0, 0.0
3, 4, 2, 1, None, 0.7, 20, None, er, Min changes (oracle), False, 1, 11, 10, 10, 5, 10, 0, 0.0
3, 4, 2, 1, None, 0.7, 20, None, er, PC (pool all), False, 2, 11, 1, 10, 5, 10, 1.0, 1.0
3, 4, 2, 1, None, 0.7, 20, None, er, Min changes (oracle), False, 2, 11, 1, 10, 5, 10, 1.0, 1.0
3, 4, 2, 1, None, 0.7, 20, None, er, PC (pool all), False, 1, 12, 24, 24, 6, 12, 0, 0.0
3, 4, 2, 1, None, 0.7, 20, None, er, Min changes (oracle), False, 1, 12, 24, 24, 6, 12, 0, 0.0
3, 4, 2, 1, None, 0.7, 20, None, er, PC (pool all), False, 2, 12, 6, 24, 6, 12, 1.0, 0.5
3, 4, 2, 1, None, 0.7, 20, None, er, Min changes (oracle), False, 2, 12, 6, 24, 6, 12, 1.0, 0.5
3, 4, 2, 1, None, 0.7, 20, None, er, PC (pool all), False, 1, 13, 3, 3, 5, 4, 1.0, 0.6
3, 4, 2, 1, None, 0.7, 20, None, er, Min changes (oracle), False, 1, 13, 3, 3, 5, 4, 1.0, 0.6
3, 4, 2, 1, None, 0.7, 20, None, er, PC (pool all), False, 2, 13, 2, 3, 5, 4, 1.0, 0.8
3, 4, 2, 1, None, 0.7, 20, None, er, Min changes (oracle), False, 2, 13, 2, 3, 5, 4, 1.0, 0.8
3, 4, 2, 1, None, 0.7, 20, None, er, PC (pool all), False, 1, 14, 8, 8, 4, 8, 0, 0.0
3, 4, 2, 1, None, 0.7, 20, None, er, Min changes (oracle), False, 1, 14, 8, 8, 4, 8, 0, 0.0
3, 4, 2, 1, None, 0.7, 20, None, er, PC (pool all), False, 2, 14, 2, 8, 4, 8, 1.0, 0.75
3, 4, 2, 1, None, 0.7, 20, None, er, Min changes (oracle), False, 2, 14, 2, 8, 4, 8, 1.0, 0.75
3, 4, 2, 1, None, 0.7, 20, None, er, PC (pool all), False, 1, 15, 4, 4, 3, 6, 0, 0.0
3, 4, 2, 1, None, 0.7, 20, None, er, Min changes (oracle), False, 1, 15, 4, 4, 3, 6, 0, 0.0
3, 4, 2, 1, None, 0.7, 20, None, er, PC (pool all), False, 2, 15, 2, 4, 3, 6, 1.0, 0.6666666666666666
3, 4, 2, 1, None, 0.7, 20, None, er, Min changes (oracle), False, 2, 15, 2, 4, 3, 6, 1.0, 0.6666666666666666
3, 4, 2, 1, None, 0.7, 20, None, er, PC (pool all), False, 1, 16, 24, 24, 6, 12, 0, 0.0
3, 4, 2, 1, None, 0.7, 20, None, er, Min changes (oracle), False, 1, 16, 24, 24, 6, 12, 0, 0.0
3, 4, 2, 1, None, 0.7, 20, None, er, PC (pool all), False, 2, 16, 6, 24, 6, 12, 1.0, 0.5
3, 4, 2, 1, None, 0.7, 20, None, er, Min changes (oracle), False, 2, 16, 6, 24, 6, 12, 1.0, 0.5
3, 4, 2, 1, None, 0.7, 20, None, er, PC (pool all), False, 1, 17, 3, 3, 2, 4, 0, 0.0
3, 4, 2, 1, None, 0.7, 20, None, er, Min changes (oracle), False, 1, 17, 3, 3, 2, 4, 0, 0.0
3, 4, 2, 1, None, 0.7, 20, None, er, PC (pool all), False, 2, 17, 2, 3, 2, 4, 1.0, 0.5
3, 4, 2, 1, None, 0.7, 20, None, er, Min changes (oracle), False, 2, 17, 2, 3, 2, 4, 1.0, 0.5
3, 4, 2, 1, None, 0.7, 20, None, er, PC (pool all), False, 1, 18, 24, 24, 6, 12, 0, 0.0
3, 4, 2, 1, None, 0.7, 20, None, er, Min changes (oracle), False, 1, 18, 24, 24, 6, 12, 0, 0.0
3, 4, 2, 1, None, 0.7, 20, None, er, PC (pool all), False, 2, 18, 6, 24, 6, 12, 1.0, 0.5
3, 4, 2, 1, None, 0.7, 20, None, er, Min changes (oracle), False, 2, 18, 6, 24, 6, 12, 1.0, 0.5
3, 4, 2, 1, None, 0.7, 20, None, er, PC (pool all), False, 1, 19, 2, 2, 3, 2, 1.0, 0.6666666666666666
3, 4, 2, 1, None, 0.7, 20, None, er, Min changes (oracle), False, 1, 19, 2, 2, 3, 2, 1.0, 0.6666666666666666
3, 4, 2, 1, None, 0.7, 20, None, er, PC (pool all), False, 2, 19, 1, 2, 3, 2, 1.0, 1.0
3, 4, 2, 1, None, 0.7, 20, None, er, Min changes (oracle), False, 2, 19, 1, 2, 3, 2, 1.0, 1.0
4, 4, 2, 1, None, 0.9, 20, None, er, PC (pool all), False, 1, 0, 24, 24, 6, 12, 0, 0.0
4, 4, 2, 1, None, 0.9, 20, None, er, Min changes (oracle), False, 1, 0, 24, 24, 6, 12, 0, 0.0
4, 4, 2, 1, None, 0.9, 20, None, er, PC (pool all), False, 2, 0, 1, 24, 6, 12, 1.0, 1.0
4, 4, 2, 1, None, 0.9, 20, None, er, Min changes (oracle), False, 2, 0, 1, 24, 6, 12, 1.0, 1.0
4, 4, 2, 1, None, 0.9, 20, None, er, PC (pool all), False, 1, 1, 24, 24, 6, 12, 0, 0.0
4, 4, 2, 1, None, 0.9, 20, None, er, Min changes (oracle), False, 1, 1, 24, 24, 6, 12, 0, 0.0
4, 4, 2, 1, None, 0.9, 20, None, er, PC (pool all), False, 2, 1, 2, 24, 6, 12, 1.0, 0.8333333333333334
4, 4, 2, 1, None, 0.9, 20, None, er, Min changes (oracle), False, 2, 1, 2, 24, 6, 12, 1.0, 0.8333333333333334
4, 4, 2, 1, None, 0.9, 20, None, er, PC (pool all), False, 1, 2, 8, 8, 4, 8, 0, 0.0
4, 4, 2, 1, None, 0.9, 20, None, er, Min changes (oracle), False, 1, 2, 8, 8, 4, 8, 0, 0.0
4, 4, 2, 1, None, 0.9, 20, None, er, PC (pool all), False, 2, 2, 1, 8, 4, 8, 1.0, 1.0
4, 4, 2, 1, None, 0.9, 20, None, er, Min changes (oracle), False, 2, 2, 1, 8, 4, 8, 1.0, 1.0
4, 4, 2, 1, None, 0.9, 20, None, er, PC (pool all), False, 1, 3, 24, 24, 6, 12, 0, 0.0
4, 4, 2, 1, None, 0.9, 20, None, er, Min changes (oracle), False, 1, 3, 24, 24, 6, 12, 0, 0.0
4, 4, 2, 1, None, 0.9, 20, None, er, PC (pool all), False, 2, 3, 1, 24, 6, 12, 1.0, 1.0
4, 4, 2, 1, None, 0.9, 20, None, er, Min changes (oracle), False, 2, 3, 1, 24, 6, 12, 1.0, 1.0
4, 4, 2, 1, None, 0.9, 20, None, er, PC (pool all), False, 1, 4, 24, 24, 6, 12, 0, 0.0
4, 4, 2, 1, None, 0.9, 20, None, er, Min changes (oracle), False, 1, 4, 24, 24, 6, 12, 0, 0.0
4, 4, 2, 1, None, 0.9, 20, None, er, PC (pool all), False, 2, 4, 1, 24, 6, 12, 1.0, 1.0
4, 4, 2, 1, None, 0.9, 20, None, er, Min changes (oracle), False, 2, 4, 1, 24, 6, 12, 1.0, 1.0
4, 4, 2, 1, None, 0.9, 20, None, er, PC (pool all), False, 1, 5, 2, 2, 4, 2, 1.0, 0.75
4, 4, 2, 1, None, 0.9, 20, None, er, Min changes (oracle), False, 1, 5, 2, 2, 4, 2, 1.0, 0.75
4, 4, 2, 1, None, 0.9, 20, None, er, PC (pool all), False, 2, 5, 1, 2, 4, 2, 1.0, 1.0
4, 4, 2, 1, None, 0.9, 20, None, er, Min changes (oracle), False, 2, 5, 1, 2, 4, 2, 1.0, 1.0
4, 4, 2, 1, None, 0.9, 20, None, er, PC (pool all), False, 1, 6, 24, 24, 6, 12, 0, 0.0
4, 4, 2, 1, None, 0.9, 20, None, er, Min changes (oracle), False, 1, 6, 24, 24, 6, 12, 0, 0.0
4, 4, 2, 1, None, 0.9, 20, None, er, PC (pool all), False, 2, 6, 2, 24, 6, 12, 1.0, 0.8333333333333334
4, 4, 2, 1, None, 0.9, 20, None, er, Min changes (oracle), False, 2, 6, 2, 24, 6, 12, 1.0, 0.8333333333333334
4, 4, 2, 1, None, 0.9, 20, None, er, PC (pool all), False, 1, 7, 24, 24, 6, 12, 0, 0.0
4, 4, 2, 1, None, 0.9, 20, None, er, Min changes (oracle), False, 1, 7, 24, 24, 6, 12, 0, 0.0
4, 4, 2, 1, None, 0.9, 20, None, er, PC (pool all), False, 2, 7, 4, 24, 6, 12, 1.0, 0.6666666666666666
4, 4, 2, 1, None, 0.9, 20, None, er, Min changes (oracle), False, 2, 7, 4, 24, 6, 12, 1.0, 0.6666666666666666
4, 4, 2, 1, None, 0.9, 20, None, er, PC (pool all), False, 1, 8, 10, 10, 5, 10, 0, 0.0
4, 4, 2, 1, None, 0.9, 20, None, er, Min changes (oracle), False, 1, 8, 10, 10, 5, 10, 0, 0.0
4, 4, 2, 1, None, 0.9, 20, None, er, PC (pool all), False, 2, 8, 1, 10, 5, 10, 1.0, 1.0
4, 4, 2, 1, None, 0.9, 20, None, er, Min changes (oracle), False, 2, 8, 1, 10, 5, 10, 1.0, 1.0
4, 4, 2, 1, None, 0.9, 20, None, er, PC (pool all), False, 1, 9, 24, 24, 6, 12, 0, 0.0
4, 4, 2, 1, None, 0.9, 20, None, er, Min changes (oracle), False, 1, 9, 24, 24, 6, 12, 0, 0.0
4, 4, 2, 1, None, 0.9, 20, None, er, PC (pool all), False, 2, 9, 1, 24, 6, 12, 1.0, 1.0
4, 4, 2, 1, None, 0.9, 20, None, er, Min changes (oracle), False, 2, 9, 1, 24, 6, 12, 1.0, 1.0
4, 4, 2, 1, None, 0.9, 20, None, er, PC (pool all), False, 1, 10, 24, 24, 6, 12, 0, 0.0
4, 4, 2, 1, None, 0.9, 20, None, er, Min changes (oracle), False, 1, 10, 24, 24, 6, 12, 0, 0.0
4, 4, 2, 1, None, 0.9, 20, None, er, PC (pool all), False, 2, 10, 2, 24, 6, 12, 1.0, 0.8333333333333334
4, 4, 2, 1, None, 0.9, 20, None, er, Min changes (oracle), False, 2, 10, 2, 24, 6, 12, 1.0, 0.8333333333333334
4, 4, 2, 1, None, 0.9, 20, None, er, PC (pool all), False, 1, 11, 10, 10, 5, 10, 0, 0.0
4, 4, 2, 1, None, 0.9, 20, None, er, Min changes (oracle), False, 1, 11, 10, 10, 5, 10, 0, 0.0
4, 4, 2, 1, None, 0.9, 20, None, er, PC (pool all), False, 2, 11, 1, 10, 5, 10, 1.0, 1.0
4, 4, 2, 1, None, 0.9, 20, None, er, Min changes (oracle), False, 2, 11, 1, 10, 5, 10, 1.0, 1.0
4, 4, 2, 1, None, 0.9, 20, None, er, PC (pool all), False, 1, 12, 24, 24, 6, 12, 0, 0.0
4, 4, 2, 1, None, 0.9, 20, None, er, Min changes (oracle), False, 1, 12, 24, 24, 6, 12, 0, 0.0
4, 4, 2, 1, None, 0.9, 20, None, er, PC (pool all), False, 2, 12, 6, 24, 6, 12, 1.0, 0.5
4, 4, 2, 1, None, 0.9, 20, None, er, Min changes (oracle), False, 2, 12, 6, 24, 6, 12, 1.0, 0.5
4, 4, 2, 1, None, 0.9, 20, None, er, PC (pool all), False, 1, 13, 24, 24, 6, 12, 0, 0.0
4, 4, 2, 1, None, 0.9, 20, None, er, Min changes (oracle), False, 1, 13, 24, 24, 6, 12, 0, 0.0
4, 4, 2, 1, None, 0.9, 20, None, er, PC (pool all), False, 2, 13, 2, 24, 6, 12, 1.0, 0.8333333333333334
4, 4, 2, 1, None, 0.9, 20, None, er, Min changes (oracle), False, 2, 13, 2, 24, 6, 12, 1.0, 0.8333333333333334
4, 4, 2, 1, None, 0.9, 20, None, er, PC (pool all), False, 1, 14, 3, 3, 5, 4, 1.0, 0.6
4, 4, 2, 1, None, 0.9, 20, None, er, Min changes (oracle), False, 1, 14, 3, 3, 5, 4, 1.0, 0.6
4, 4, 2, 1, None, 0.9, 20, None, er, PC (pool all), False, 2, 14, 2, 3, 5, 4, 1.0, 0.8
4, 4, 2, 1, None, 0.9, 20, None, er, Min changes (oracle), False, 2, 14, 2, 3, 5, 4, 1.0, 0.8
4, 4, 2, 1, None, 0.9, 20, None, er, PC (pool all), False, 1, 15, 8, 8, 4, 8, 0, 0.0
4, 4, 2, 1, None, 0.9, 20, None, er, Min changes (oracle), False, 1, 15, 8, 8, 4, 8, 0, 0.0
4, 4, 2, 1, None, 0.9, 20, None, er, PC (pool all), False, 2, 15, 2, 8, 4, 8, 1.0, 0.75
4, 4, 2, 1, None, 0.9, 20, None, er, Min changes (oracle), False, 2, 15, 2, 8, 4, 8, 1.0, 0.75
4, 4, 2, 1, None, 0.9, 20, None, er, PC (pool all), False, 1, 16, 24, 24, 6, 12, 0, 0.0
4, 4, 2, 1, None, 0.9, 20, None, er, Min changes (oracle), False, 1, 16, 24, 24, 6, 12, 0, 0.0
4, 4, 2, 1, None, 0.9, 20, None, er, PC (pool all), False, 2, 16, 6, 24, 6, 12, 1.0, 0.5
4, 4, 2, 1, None, 0.9, 20, None, er, Min changes (oracle), False, 2, 16, 6, 24, 6, 12, 1.0, 0.5
4, 4, 2, 1, None, 0.9, 20, None, er, PC (pool all), False, 1, 17, 10, 10, 5, 10, 0, 0.0
4, 4, 2, 1, None, 0.9, 20, None, er, Min changes (oracle), False, 1, 17, 10, 10, 5, 10, 0, 0.0
4, 4, 2, 1, None, 0.9, 20, None, er, PC (pool all), False, 2, 17, 6, 10, 5, 10, 1.0, 0.4
4, 4, 2, 1, None, 0.9, 20, None, er, Min changes (oracle), False, 2, 17, 6, 10, 5, 10, 1.0, 0.4
4, 4, 2, 1, None, 0.9, 20, None, er, PC (pool all), False, 1, 18, 24, 24, 6, 12, 0, 0.0
4, 4, 2, 1, None, 0.9, 20, None, er, Min changes (oracle), False, 1, 18, 24, 24, 6, 12, 0, 0.0
4, 4, 2, 1, None, 0.9, 20, None, er, PC (pool all), False, 2, 18, 6, 24, 6, 12, 1.0, 0.5
4, 4, 2, 1, None, 0.9, 20, None, er, Min changes (oracle), False, 2, 18, 6, 24, 6, 12, 1.0, 0.5
4, 4, 2, 1, None, 0.9, 20, None, er, PC (pool all), False, 1, 19, 2, 2, 5, 2, 1.0, 0.8
4, 4, 2, 1, None, 0.9, 20, None, er, Min changes (oracle), False, 1, 19, 2, 2, 5, 2, 1.0, 0.8
4, 4, 2, 1, None, 0.9, 20, None, er, PC (pool all), False, 2, 19, 1, 2, 5, 2, 1.0, 1.0
4, 4, 2, 1, None, 0.9, 20, None, er, Min changes (oracle), False, 2, 19, 1, 2, 5, 2, 1.0, 1.0
5, 4, 2, 2, None, 0.1, 20, None, er, PC (pool all), False, 1, 0, 2, 2, 1, 2, 0, 0.0
5, 4, 2, 2, None, 0.1, 20, None, er, Min changes (oracle), False, 1, 0, 2, 2, 1, 2, 0, 0.0
5, 4, 2, 2, None, 0.1, 20, None, er, PC (pool all), False, 2, 0, 1, 2, 1, 2, 1.0, 1.0
5, 4, 2, 2, None, 0.1, 20, None, er, Min changes (oracle), False, 2, 0, 1, 2, 1, 2, 1.0, 1.0
5, 4, 2, 2, None, 0.1, 20, None, er, PC (pool all), False, 1, 1, 2, 2, 1, 2, 0, 0.0
5, 4, 2, 2, None, 0.1, 20, None, er, Min changes (oracle), False, 1, 1, 2, 2, 1, 2, 0, 0.0
5, 4, 2, 2, None, 0.1, 20, None, er, PC (pool all), False, 2, 1, 1, 2, 1, 2, 1.0, 1.0
5, 4, 2, 2, None, 0.1, 20, None, er, Min changes (oracle), False, 2, 1, 1, 2, 1, 2, 1.0, 1.0
5, 4, 2, 2, None, 0.1, 20, None, er, PC (pool all), False, 1, 2, 4, 4, 2, 4, 0, 0.0
5, 4, 2, 2, None, 0.1, 20, None, er, Min changes (oracle), False, 1, 2, 4, 4, 2, 4, 0, 0.0
5, 4, 2, 2, None, 0.1, 20, None, er, PC (pool all), False, 2, 2, 4, 4, 2, 4, 0, 0.0
5, 4, 2, 2, None, 0.1, 20, None, er, Min changes (oracle), False, 2, 2, 4, 4, 2, 4, 0, 0.0
5, 4, 2, 2, None, 0.1, 20, None, er, PC (pool all), False, 1, 3, 2, 2, 1, 2, 0, 0.0
5, 4, 2, 2, None, 0.1, 20, None, er, Min changes (oracle), False, 1, 3, 2, 2, 1, 2, 0, 0.0
5, 4, 2, 2, None, 0.1, 20, None, er, PC (pool all), False, 2, 3, 2, 2, 1, 2, 0, 0.0
5, 4, 2, 2, None, 0.1, 20, None, er, Min changes (oracle), False, 2, 3, 2, 2, 1, 2, 0, 0.0
5, 4, 2, 2, None, 0.1, 20, None, er, PC (pool all), False, 1, 4, 2, 2, 1, 2, 0, 0.0
5, 4, 2, 2, None, 0.1, 20, None, er, Min changes (oracle), False, 1, 4, 2, 2, 1, 2, 0, 0.0
5, 4, 2, 2, None, 0.1, 20, None, er, PC (pool all), False, 2, 4, 1, 2, 1, 2, 1.0, 1.0
5, 4, 2, 2, None, 0.1, 20, None, er, Min changes (oracle), False, 2, 4, 1, 2, 1, 2, 1.0, 1.0
5, 4, 2, 2, None, 0.1, 20, None, er, PC (pool all), False, 1, 5, 2, 2, 1, 2, 0, 0.0
5, 4, 2, 2, None, 0.1, 20, None, er, Min changes (oracle), False, 1, 5, 2, 2, 1, 2, 0, 0.0
5, 4, 2, 2, None, 0.1, 20, None, er, PC (pool all), False, 2, 5, 1, 2, 1, 2, 1.0, 1.0
5, 4, 2, 2, None, 0.1, 20, None, er, Min changes (oracle), False, 2, 5, 1, 2, 1, 2, 1.0, 1.0
5, 4, 2, 2, None, 0.1, 20, None, er, PC (pool all), False, 1, 6, 2, 2, 1, 2, 0, 0.0
5, 4, 2, 2, None, 0.1, 20, None, er, Min changes (oracle), False, 1, 6, 2, 2, 1, 2, 0, 0.0
5, 4, 2, 2, None, 0.1, 20, None, er, PC (pool all), False, 2, 6, 2, 2, 1, 2, 0, 0.0
5, 4, 2, 2, None, 0.1, 20, None, er, Min changes (oracle), False, 2, 6, 2, 2, 1, 2, 0, 0.0
5, 4, 2, 2, None, 0.1, 20, None, er, PC (pool all), False, 1, 7, 2, 2, 1, 2, 0, 0.0
5, 4, 2, 2, None, 0.1, 20, None, er, Min changes (oracle), False, 1, 7, 2, 2, 1, 2, 0, 0.0
5, 4, 2, 2, None, 0.1, 20, None, er, PC (pool all), False, 2, 7, 2, 2, 1, 2, 0, 0.0
5, 4, 2, 2, None, 0.1, 20, None, er, Min changes (oracle), False, 2, 7, 2, 2, 1, 2, 0, 0.0
5, 4, 2, 2, None, 0.1, 20, None, er, PC (pool all), False, 1, 8, 2, 2, 1, 2, 0, 0.0
5, 4, 2, 2, None, 0.1, 20, None, er, Min changes (oracle), False, 1, 8, 2, 2, 1, 2, 0, 0.0
5, 4, 2, 2, None, 0.1, 20, None, er, PC (pool all), False, 2, 8, 1, 2, 1, 2, 1.0, 1.0
5, 4, 2, 2, None, 0.1, 20, None, er, Min changes (oracle), False, 2, 8, 1, 2, 1, 2, 1.0, 1.0
