params_index, n_variables, n_total_environments, sparsity, sample_size, dag_density, reps, data_simulator, dag_simulator, Method, Soft, Number of environments, Rep, Number of possible DAGs, MEC size, Total edges, True orientation rate, False orientation rate
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), True, 5, 1, 1, 4, 5, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), False, 5, 1, 1, 4, 5, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), True, 6, 1, 1, 4, 5, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), False, 6, 1, 1, 4, 5, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), True, 7, 1, 1, 4, 5, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), False, 7, 1, 1, 4, 5, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), True, 8, 1, 1, 4, 5, 0.8, 0.2
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), False, 8, 1, 1, 4, 5, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), True, 9, 1, 1, 4, 5, 0.8, 0.2
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), False, 9, 1, 1, 4, 5, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), True, 10, 1, 1, 4, 5, 0.8, 0.2
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), False, 10, 1, 1, 4, 5, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), True, 11, 1, 1, 4, 5, 0.8, 0.2
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), False, 11, 1, 1, 4, 5, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), True, 12, 1, 1, 4, 5, 0.8, 0.2
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), False, 12, 1, 1, 4, 5, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), True, 13, 1, 1, 4, 5, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), False, 13, 1, 1, 4, 5, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), True, 14, 1, 1, 4, 5, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), False, 14, 1, 1, 4, 5, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), True, 15, 1, 1, 4, 5, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (linear), False, 15, 1, 1, 4, 5, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, PC (pool all), False, 1, 2, 2, 2, 3, 0.6666666666666666, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (oracle), False, 1, 2, 2, 2, 3, 0.6666666666666666, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, PC (pool all), False, 2, 2, 1, 2, 3, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (oracle), False, 2, 2, 1, 2, 3, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, PC (pool all), False, 3, 2, 1, 2, 3, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (oracle), False, 3, 2, 1, 2, 3, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, PC (pool all), False, 4, 2, 1, 2, 3, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (oracle), False, 4, 2, 1, 2, 3, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, PC (pool all), False, 5, 2, 1, 2, 3, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (oracle), False, 5, 2, 1, 2, 3, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, PC (pool all), False, 6, 2, 1, 2, 3, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (oracle), False, 6, 2, 1, 2, 3, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, PC (pool all), False, 7, 2, 1, 2, 3, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (oracle), False, 7, 2, 1, 2, 3, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, PC (pool all), False, 8, 2, 1, 2, 3, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (oracle), False, 8, 2, 1, 2, 3, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, PC (pool all), False, 9, 2, 2, 2, 3, 0.6666666666666666, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (oracle), False, 9, 2, 1, 2, 3, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, PC (pool all), False, 10, 2, 2, 2, 3, 0.6666666666666666, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, Min changes (oracle), False, 10, 2, 1, 2, 3, 1.0, 0.0
0, 6, 15, 1, 500, 0.3, 10, cdnod, er, PC (pool all), False, 11, 2, 2, 2, 3, 0.6666666666666666, 0.0
