Params, Params, Params, Params, Params, Params, Params, Params, Params, Params, Params, XY, XY, YX, YX
params_index, nonlinearity, noise_df, intervention, combination, intervention_shift, intervention_scale, pre_intervention, intervention_targets, n_samples, rep, X1, X2, X1, X2
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 17, 0.174, 0.0, 0.0, 0.642
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 18, 0.179, 0.0, 0.0, 0.313
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 19, 0.035, 0.0, 0.0, 0.607
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 20, 0.015, 0.0, 0.0, 0.896
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 21, 0.005, 0.0, 0.0, 0.761
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 22, 0.04, 0.0, 0.0, 0.488
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 23, 0.015, 0.0, 0.0, 0.935
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 24, 0.129, 0.0, 0.0, 0.846
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 25, 0.095, 0.0, 0.0, 0.323
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 26, 0.04, 0.0, 0.0, 0.328
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 27, 0.02, 0.0, 0.0, 0.353
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 28, 0.249, 0.0, 0.0, 0.498
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 29, 0.269, 0.0, 0.0, 0.801
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 30, 0.09, 0.0, 0.0, 0.821
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 31, 0.015, 0.0, 0.0, 0.627
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 32, 0.164, 0.0, 0.0, 0.662
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 33, 0.284, 0.0, 0.0, 0.801
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 34, 0.045, 0.0, 0.0, 0.423
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 35, 0.03, 0.0, 0.0, 0.831
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 36, 0.065, 0.0, 0.0, 0.065
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 37, 0.01, 0.0, 0.0, 0.458
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 38, 0.204, 0.0, 0.0, 0.632
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 39, 0.119, 0.0, 0.0, 0.333
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 40, 0.08, 0.0, 0.0, 0.95
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 41, 0.075, 0.0, 0.0, 0.169
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 42, 0.189, 0.0, 0.0, 0.542
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 43, 0.035, 0.0, 0.0, 0.751
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 44, 0.05, 0.0, 0.0, 0.692
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 45, 0.08, 0.0, 0.0, 0.418
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 46, 0.139, 0.0, 0.0, 0.522
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 47, 0.03, 0.0, 0.0, 0.9
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 48, 0.02, 0.0, 0.0, 0.488
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 49, 0.129, 0.0, 0.0, 0.955
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 50, 0.01, 0.0, 0.0, 0.388
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 51, 0.01, 0.0, 0.0, 0.647
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 52, 0.05, 0.0, 0.0, 0.846
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 53, 0.005, 0.0, 0.0, 0.806
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 54, 0.134, 0.0, 0.0, 0.92
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 55, 0.149, 0.0, 0.0, 0.433
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 56, 0.04, 0.0, 0.0, 0.547
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 57, 0.01, 0.0, 0.0, 0.91
